location,time_step,demand
BEL,312,6633.808973
BEL,313,5936.098616
BEL,314,5491.21027
BEL,315,5150.194534
BEL,316,5063.96067
BEL,317,5043.382134
BEL,318,5457.892641
BEL,319,6488.779292
BEL,320,7410.893682
BEL,321,7948.875404
BEL,322,8053.727944
BEL,323,8100.764597
BEL,324,8341.827445
BEL,325,8111.54383
BEL,326,8057.647665
BEL,327,7765.628442
BEL,328,7632.357925
BEL,329,7533.384967
BEL,330,8187.978392
BEL,331,8442.760263
BEL,332,7996.891988
BEL,333,7346.218284
BEL,334,6779.818584
BEL,335,6926.808126
BEL,336,6836.65454
BEL,337,6155.602998
BEL,338,5606.842043
BEL,339,5208.010421
BEL,340,5057.101158
BEL,341,5000.265202
BEL,342,5505.909225
BEL,343,6508.377898
BEL,344,7491.247965
BEL,345,7923.397217
BEL,346,7941.035962
BEL,347,7990.032476
BEL,348,8139.961808
BEL,349,7869.501052
BEL,350,7886.159866
BEL,351,7833.243631
BEL,352,7838.143283
BEL,353,7773.467885
BEL,354,8357.506329
BEL,355,8404.542983
BEL,356,7802.865793
BEL,357,7244.305535
BEL,358,6673.006184
BEL,359,6892.510566
BEL,360,6770.999212
BEL,361,6068.389203
BEL,362,5659.758278
BEL,363,5277.58547
BEL,364,5097.278299
BEL,365,5117.856835
BEL,366,5510.808876
BEL,367,6599.511413
BEL,368,7507.90678
BEL,369,7781.307327
BEL,370,7807.765444
BEL,371,7774.447815
BEL,372,7768.568233
BEL,373,7575.521969
BEL,374,7458.910266
BEL,375,7149.252298
BEL,376,7037.540247
BEL,377,7149.252298
BEL,378,7805.805584
BEL,379,7862.64154
BEL,380,7386.395425
BEL,381,6857.233076
BEL,382,6326.110866
BEL,383,6664.186811
BEL,384,6692.60479
BEL,385,6068.389203
BEL,386,5521.588109
BEL,387,5101.19802
BEL,388,4892.472872
BEL,389,4765.081936
BEL,390,4711.18577
BEL,391,4978.706736
BEL,392,5270.725958
BEL,393,5834.185867
BEL,394,6301.612609
BEL,395,6467.220826
BEL,396,6588.73218
BEL,397,6669.086463
BEL,398,6342.769681
BEL,399,5913.56022
BEL,400,5748.931933
BEL,401,5898.861266
BEL,402,6682.805487
BEL,403,7141.412856
BEL,404,6820.975656
BEL,405,6351.589053
BEL,406,5874.363009
BEL,407,6078.188506
BEL,408,6187.940697
BEL,409,5637.219882
BEL,410,5178.612512
BEL,411,4866.994684
BEL,412,4526.958878
BEL,413,4396.628152
BEL,414,4386.828849
BEL,415,4500.500761
BEL,416,4602.41351
BEL,417,5035.542692
BEL,418,5592.143089
BEL,419,5943.938058
BEL,420,6188.920627
BEL,421,6250.656235
BEL,422,5930.219034
BEL,423,5636.239951
BEL,424,5595.08288
BEL,425,5651.918836
BEL,426,6367.267938
BEL,427,6857.233076
BEL,428,6700.444232
BEL,429,6421.164103
BEL,430,5963.536664
BEL,431,6058.589901
BEL,432,6106.606484
BEL,433,5607.821973
BEL,434,5213.890002
BEL,435,4982.626457
BEL,436,4691.587165
BEL,437,4765.081936
BEL,438,5239.368189
BEL,439,6419.204242
BEL,440,7397.174658
BEL,441,7920.457426
BEL,442,8048.828292
BEL,443,8082.145922
BEL,444,8135.062157
BEL,445,7936.13631
BEL,446,8107.624109
BEL,447,7975.333522
BEL,448,7896.939099
BEL,449,7795.026351
BEL,450,8396.70354
BEL,451,8616.207922
BEL,452,8067.446967
BEL,453,7454.990545
BEL,454,6770.019281
BEL,455,7006.182478
BEL,456,7026.761014
BEL,457,6418.224312
BEL,458,5887.102102
BEL,459,5614.681485
BEL,460,5372.638707
BEL,461,5415.755639
BEL,462,5798.908377
BEL,463,6902.309869
BEL,464,7803.845723
BEL,465,8079.206131
BEL,466,8179.159019
BEL,467,8195.817834
BEL,468,8197.777694
BEL,469,7934.17645
BEL,470,7898.89896
BEL,471,7813.645026
BEL,472,7720.55165
BEL,473,7695.073462
BEL,474,8328.108421
BEL,475,8654.425203
BEL,476,8218.35623
BEL,477,7615.69911
BEL,478,7039.500107
BEL,479,7278.603095
BEL,480,7196.288952
BEL,481,6660.26709
BEL,482,6242.816793
BEL,483,5795.968586
BEL,484,5534.327203
BEL,485,5514.728597
BEL,486,5878.28273
BEL,487,6902.309869
BEL,488,7800.905932
BEL,489,8107.624109
BEL,490,8218.35623
BEL,491,8157.600553
BEL,492,8209.536858
BEL,493,7950.835265
BEL,494,7940.056032
BEL,495,7834.223562
BEL,496,7790.126699
BEL,497,7758.76893
BEL,498,8366.325702
BEL,499,8651.485412
BEL,500,8223.255881
BEL,501,7595.120574
BEL,502,7020.881432
BEL,503,7124.754041
BEL,504,7096.336063
BEL,505,6656.347369
BEL,506,6243.796723
BEL,507,5782.249563
BEL,508,5545.106436
BEL,509,5500.029643
BEL,510,5814.587262
BEL,511,6966.005337
BEL,512,7936.13631
BEL,513,8219.33616
BEL,514,8320.268979
BEL,515,8370.245423
BEL,516,8504.495871
BEL,517,8373.185214
BEL,518,8385.924307
BEL,519,8285.971419
BEL,520,8256.573511
BEL,521,8143.881529
BEL,522,8681.863251
BEL,523,8838.652095
BEL,524,8379.064795
BEL,525,7739.170325
BEL,526,7135.533275
BEL,527,7335.439051
BEL,528,7377.576053
BEL,529,6772.959072
BEL,530,6279.074213
BEL,531,5935.118686
BEL,532,5659.758278
BEL,533,5618.601206
BEL,534,5951.7775
BEL,535,7021.861362
BEL,536,7921.437356
BEL,537,8252.65379
BEL,538,8364.365841
BEL,539,8400.623262
BEL,540,8513.315243
BEL,541,8225.215742
BEL,542,8156.620623
BEL,543,7948.875404
BEL,544,7754.849209
BEL,545,7693.113602
BEL,546,8224.235812
BEL,547,8398.663401
BEL,548,7909.678193
BEL,549,7389.335216
BEL,550,6842.534122
BEL,551,7208.048115
BEL,552,7310.940794
BEL,553,6731.802001
BEL,554,6177.161464
BEL,555,5779.309772
BEL,556,5448.093338
BEL,557,5189.391745
BEL,558,5120.796626
BEL,559,5282.485122
BEL,560,5538.246924
BEL,561,6174.221673
BEL,562,6747.480885
BEL,563,7121.814251
BEL,564,7398.154589
BEL,565,7205.108324
BEL,566,6869.97217
BEL,567,6553.45469
BEL,568,6386.866543
BEL,569,6324.151006
BEL,570,6931.707777
BEL,571,7356.997517
BEL,572,7008.142339
BEL,573,6476.040198
BEL,574,6017.432829
BEL,575,6182.061115
BEL,576,6441.742639
BEL,577,5915.52008
BEL,578,5413.795779
BEL,579,5074.739903
BEL,580,4855.235521
BEL,581,4653.369884
BEL,582,4530.878599
BEL,583,4657.289605
BEL,584,4730.784376
BEL,585,5140.395231
BEL,586,5668.577651
BEL,587,6100.726902
BEL,588,6422.144033
BEL,589,6589.71211
BEL,590,6281.034073
BEL,591,5940.018337
BEL,592,5801.848168
BEL,593,5757.751306
BEL,594,6314.351703
BEL,595,6901.329938
BEL,596,6801.37705
BEL,597,6425.083824
BEL,598,5915.52008
BEL,599,6075.248715
BEL,600,6069.369134
BEL,601,5452.99299
BEL,602,5106.097672
BEL,603,4729.804446
BEL,604,4472.082783
BEL,605,4586.734625
BEL,606,5106.097672
BEL,607,6276.134422
BEL,608,7315.840445
BEL,609,7720.55165
BEL,610,7838.143283
BEL,611,7942.995822
BEL,612,8095.864946
BEL,613,7881.260215
BEL,614,7882.240145
BEL,615,7748.969628
BEL,616,7638.237506
BEL,617,7591.200853
BEL,618,8028.249756
BEL,619,8339.867584
BEL,620,7796.006281
BEL,621,7219.807278
BEL,622,6568.153644
BEL,623,6738.661513
BEL,624,6612.250507
BEL,625,5959.616943
BEL,626,5525.50783
BEL,627,5212.910072
BEL,628,5019.863807
BEL,629,5092.378648
BEL,630,5455.932781
BEL,631,6582.852599
BEL,632,7510.84657
BEL,633,7694.093532
BEL,634,7675.474857
BEL,635,7739.170325
BEL,636,7812.665096
BEL,637,7620.598761
BEL,638,7638.237506
BEL,639,7523.585664
BEL,640,7330.5394
BEL,641,7221.767139
BEL,642,7791.10663
BEL,643,8284.011559
BEL,644,7843.042934
BEL,645,7183.549858
BEL,646,6651.447718
BEL,647,6761.199909
BEL,648,6722.002698
BEL,649,6078.188506
BEL,650,5590.183228
BEL,651,5266.806237
BEL,652,5040.442343
BEL,653,5041.422274
BEL,654,5437.314105
BEL,655,6462.321175
BEL,656,7390.315146
BEL,657,7784.247118
BEL,658,7911.638054
BEL,659,7945.935613
BEL,660,8057.647665
BEL,661,7902.818681
BEL,662,8005.71136
BEL,663,7971.4138
BEL,664,7970.43387
BEL,665,7880.280285
BEL,666,8202.677346
BEL,667,8383.964447
BEL,668,7860.681679
BEL,669,7260.96435
BEL,670,6704.363953
BEL,671,6890.550705
BEL,672,6827.835168
BEL,673,6234.97735
BEL,674,5823.406634
BEL,675,5475.531386
BEL,676,5222.709375
BEL,677,5208.010421
BEL,678,5525.50783
BEL,679,6585.792389
BEL,680,7537.304688
BEL,681,7720.55165
BEL,682,7792.08656
BEL,683,7815.604886
BEL,684,7994.932127
BEL,685,7762.688651
BEL,686,7770.528094
BEL,687,7665.675554
BEL,688,7575.521969
BEL,689,7498.107477
BEL,690,7937.116241
BEL,691,8286.951349
BEL,692,7838.143283
BEL,693,7250.185117
BEL,694,6712.203395
BEL,695,6941.50708
BEL,696,6905.24966
BEL,697,6390.786264
BEL,698,5947.857779
BEL,699,5545.106436
BEL,700,5322.662263
BEL,701,5250.147422
BEL,702,5617.621276
BEL,703,6633.808973
BEL,704,7578.46176
BEL,705,7816.584817
BEL,706,8059.607525
BEL,707,8109.583969
BEL,708,8160.540344
BEL,709,7866.561261
BEL,710,7826.384119
BEL,711,7613.739249
BEL,712,7416.773264
BEL,713,7309.960864
BEL,714,7701.932974
BEL,715,7946.915543
BEL,716,7474.58915
BEL,717,6948.366592
BEL,718,6396.665846
BEL,719,6738.661513
BEL,720,6848.413703
BEL,721,6317.291494
BEL,722,5737.17277
BEL,723,5315.802751
BEL,724,5054.161367
BEL,725,4907.171826
BEL,726,4864.054894
BEL,727,5116.876905
BEL,728,5352.060171
BEL,729,5854.764403
BEL,730,6399.605637
BEL,731,6671.046323
BEL,732,6885.651054
BEL,733,6891.530636
BEL,734,6709.263604
BEL,735,6527.976503
BEL,736,6339.82989
BEL,737,6221.258327
BEL,738,6752.380536
BEL,739,7196.288952
BEL,740,6837.63447
BEL,741,6331.010517
BEL,742,5848.884821
BEL,743,6081.128297
BEL,744,6290.833376
BEL,745,5896.448198
BEL,746,5479.071624
BEL,747,5071.56211
BEL,748,4768.643415
BEL,749,4646.29189
BEL,750,4593.009774
BEL,751,4663.065889
BEL,752,4771.603532
BEL,753,5185.033282
BEL,754,5779.030202
BEL,755,6270.409714
BEL,756,6712.453933
BEL,757,6952.223454
BEL,758,6645.357936
BEL,759,6366.120181
BEL,760,6225.021245
BEL,761,6066.161603
BEL,762,6469.724295
BEL,763,7138.710859
BEL,764,6981.824629
BEL,765,6560.501233
BEL,766,6118.457013
BEL,767,6275.343243
BEL,768,6261.529361
BEL,769,5842.179376
BEL,770,5452.430567
BEL,771,5113.003755
BEL,772,4825.872354
BEL,773,4890.008234
BEL,774,5414.935744
BEL,775,6652.264877
BEL,776,7706.066721
BEL,777,7895.514244
BEL,778,8021.812592
BEL,779,8071.147885
BEL,780,8111.602824
BEL,781,7947.809654
BEL,782,7960.63683
BEL,783,7782.043071
BEL,784,7768.229189
BEL,785,7838.285305
BEL,786,8251.715055
BEL,787,8716.453508
BEL,788,8267.502348
BEL,789,7701.133192
BEL,790,7009.452393
BEL,791,7197.91321
BEL,792,7146.604506
BEL,793,6631.544054
BEL,794,6147.071483
BEL,795,5799.751025
BEL,796,5503.739271
BEL,797,5472.164684
BEL,798,5832.312318
BEL,799,6993.6651
BEL,800,7950.769771
BEL,801,8078.054825
BEL,802,8183.632351
BEL,803,8185.605763
BEL,804,8395.774108
BEL,805,7988.264593
BEL,806,8004.051887
BEL,807,7895.514244
BEL,808,7828.418246
BEL,809,7680.412369
BEL,810,8019.83918
BEL,811,8828.937975
BEL,812,8392.813991
BEL,813,7748.495073
BEL,814,7112.069801
BEL,815,7303.490736
BEL,816,7246.261796
BEL,817,6720.34758
BEL,818,6300.997595
BEL,819,5891.514669
BEL,820,5682.333029
BEL,821,5639.904678
BEL,822,6011.892782
BEL,823,7123.910271
BEL,824,8006.025299
BEL,825,8230.994232
BEL,826,8352.359051
BEL,827,8207.313291
BEL,828,8139.230588
BEL,829,7794.870247
BEL,830,7736.654602
BEL,831,7723.827426
BEL,832,7770.202601
BEL,833,7648.837782
BEL,834,8005.038593
BEL,835,8746.054684
BEL,836,8371.106462
BEL,837,7764.282366
BEL,838,7182.125916
BEL,839,7404.134732
BEL,840,7313.357794
BEL,841,6801.257459
BEL,842,6325.665241
BEL,843,5960.584078
BEL,844,5701.08044
BEL,845,5642.864795
BEL,846,5973.411254
BEL,847,7135.750742
BEL,848,8135.283765
BEL,849,8156.991293
BEL,850,8287.236465
BEL,851,8287.236465
BEL,852,8306.970582
BEL,853,8138.243882
BEL,854,8168.831763
BEL,855,8095.815531
BEL,856,8066.214355
BEL,857,8066.214355
BEL,858,8422.415166
BEL,859,8890.113738
BEL,860,8465.830223
BEL,861,7873.806715
BEL,862,7294.610383
BEL,863,7588.648725
BEL,864,7627.130253
BEL,865,7042.013686
BEL,866,6625.623819
BEL,867,6219.10101
BEL,868,5997.092194
BEL,869,5908.288668
BEL,870,6258.569244
BEL,871,7371.573439
BEL,872,8312.890817
BEL,873,8423.401872
BEL,874,8626.663276
BEL,875,8664.158099
BEL,876,8662.184687
BEL,877,8403.667755
BEL,878,8266.515642
BEL,879,7982.344358
BEL,880,7720.867309
BEL,881,7573.848138
BEL,882,7902.421185
BEL,883,8572.394455
BEL,884,8187.579174
BEL,885,7571.874726
BEL,886,7058.787686
BEL,887,7311.384382
BEL,888,7436.696025
BEL,889,6865.393339
BEL,890,6360.199946
BEL,891,5908.288668
BEL,892,5536.300564
BEL,893,5316.26516
BEL,894,5260.022926
BEL,895,5495.845624
BEL,896,5717.854439
BEL,897,6151.018306
BEL,898,6593.062526
BEL,899,6796.32393
BEL,900,6844.672517
BEL,901,6620.690289
BEL,902,6362.173358
BEL,903,6213.180775
BEL,904,6212.194069
BEL,905,6366.120181
BEL,906,6671.998993
BEL,907,7258.102267
BEL,908,6900.91475
BEL,909,6423.34912
BEL,910,5984.265018
BEL,911,6171.739129
BEL,912,6282.250184
BEL,913,5870.793846
BEL,914,5423.816097
BEL,915,5020.253406
BEL,916,4653.198831
BEL,917,4518.020129
BEL,918,4583.142715
BEL,919,4697.600594
BEL,920,4750.882709
BEL,921,5045.907758
BEL,922,5698.120322
BEL,923,6059.254662
BEL,924,6534.846881
BEL,925,6582.208761
BEL,926,6170.752423
BEL,927,5779.030202
BEL,928,5518.539858
BEL,929,5425.789509
BEL,930,5834.285729
BEL,931,6827.898517
BEL,932,6885.127456
BEL,933,6535.833587
BEL,934,6060.241368
BEL,935,6187.526423
BEL,936,6182.592893
BEL,937,5700.093734
BEL,938,5393.228216
BEL,939,5054.78811
BEL,940,4838.69953
BEL,941,4810.08506
BEL,942,5270.876691
BEL,943,6449.003472
BEL,944,7455.443436
BEL,945,7664.625076
BEL,946,7989.251299
BEL,947,7974.450712
BEL,948,8058.320709
BEL,949,7864.926362
BEL,950,8010.958828
BEL,951,7861.966245
BEL,952,7807.697423
BEL,953,7767.242484
BEL,954,8110.616118
BEL,955,8538.846456
BEL,956,8122.456589
BEL,957,7470.244024
BEL,958,6855.526281
BEL,959,7064.707921
BEL,960,6953.21016
BEL,961,6333.558888
BEL,962,5843.166082
BEL,963,5475.124801
BEL,964,5303.437984
BEL,965,5341.919512
BEL,966,5733.641733
BEL,967,6879.207221
BEL,968,7781.056366
BEL,969,7902.421185
BEL,970,8103.709177
BEL,971,8120.483177
BEL,972,8222.113879
BEL,973,8035.626474
BEL,974,8032.666356
BEL,975,7930.048948
BEL,976,7918.208478
BEL,977,7843.218834
BEL,978,8141.204
BEL,979,8552.660338
BEL,980,8128.376824
BEL,981,7509.712258
BEL,982,6886.114162
BEL,983,7122.923566
BEL,984,7007.478981
BEL,985,6289.157125
BEL,986,5811.591495
BEL,987,5445.523626
BEL,988,5187.006694
BEL,989,5178.126341
BEL,990,5594.516209
BEL,991,6691.73311
BEL,992,7692.252839
BEL,993,7871.833303
BEL,994,8064.240944
BEL,995,8131.336941
BEL,996,8213.233526
BEL,997,7908.34142
BEL,998,7838.285305
BEL,999,7665.611781
BEL,1000,7549.180491
BEL,1001,7560.034256
BEL,1002,7754.415308
BEL,1003,8458.923282
BEL,1004,8157.977999
BEL,1005,7576.808255
BEL,1006,6906.834985
BEL,1007,7152.524741
BEL,1008,7097.269214
BEL,1009,6546.687351
BEL,1010,6048.400898
BEL,1011,5586.622562
BEL,1012,5492.885506
BEL,1013,5482.031742
BEL,1014,5851.059729
BEL,1015,6978.864512
BEL,1016,7977.410829
BEL,1017,7967.543771
BEL,1018,8082.988355
BEL,1019,7921.168596
BEL,1020,7975.437417
BEL,1021,7606.409431
BEL,1022,7452.483318
BEL,1023,7327.171676
BEL,1024,7247.248502
BEL,1025,7170.285446
BEL,1026,7507.738846
BEL,1027,8292.169994
BEL,1028,8056.347297
BEL,1029,7454.45673
BEL,1030,6861.446516
BEL,1031,7099.242625
BEL,1032,7012.412511
BEL,1033,6413.482062
BEL,1034,6044.454075
BEL,1035,5649.771736
BEL,1036,5441.576802
BEL,1037,5433.683155
BEL,1038,5821.458553
BEL,1039,6830.858635
BEL,1040,7811.644247
BEL,1041,7857.032716
BEL,1042,7952.743183
BEL,1043,7860.979539
BEL,1044,7861.966245
BEL,1045,7458.403554
BEL,1046,7311.384382
BEL,1047,7158.444976
BEL,1048,6932.489337
BEL,1049,6903.874868
BEL,1050,7135.750742
BEL,1051,7856.04601
BEL,1052,7562.007667
BEL,1053,7033.133333
BEL,1054,6449.990178
BEL,1055,6696.66664
BEL,1056,6673.972405
BEL,1057,5957.62396
BEL,1058,5307.384807
BEL,1059,4890.99494
BEL,1060,4611.757185
BEL,1061,4442.043779
BEL,1062,4471.644955
BEL,1063,4799.231296
BEL,1064,4989.665524
BEL,1065,5444.53692
BEL,1066,6080.962191
BEL,1067,6333.558888
BEL,1068,6400.654886
BEL,1069,6394.73465
BEL,1070,6194.433364
BEL,1071,5984.265018
BEL,1072,5924.075961
BEL,1073,5780.016908
BEL,1074,5994.132077
BEL,1075,6719.360874
BEL,1076,6543.727233
BEL,1077,6060.241368
BEL,1078,5561.954916
BEL,1079,5698.120322
BEL,1080,5849.086317
BEL,1081,5310.344925
BEL,1082,4827.845765
BEL,1083,4423.296368
BEL,1084,4228.915316
BEL,1085,4108.537203
BEL,1086,4135.178261
BEL,1087,4309.825196
BEL,1088,4336.466254
BEL,1089,4535.780835
BEL,1090,4944.277055
BEL,1091,5369.547275
BEL,1092,5501.765859
BEL,1093,5437.629979
BEL,1094,5108.070226
BEL,1095,4863.367176
BEL,1096,4663.065889
BEL,1097,4570.315539
BEL,1098,4933.423291
BEL,1099,6022.746546
BEL,1100,6236.861715
BEL,1101,5939.863255
BEL,1102,5615.237031
BEL,1103,5761.269497
BEL,1104,5778.043496
BEL,1105,5319.225277
BEL,1106,4959.077643
BEL,1107,4597.943303
BEL,1108,4524.92707
BEL,1109,4586.102833
BEL,1110,5050.841287
BEL,1111,6141.151248
BEL,1112,6759.815814
BEL,1113,7198.899916
BEL,1114,7514.645787
BEL,1115,7632.063783
BEL,1116,7799.803777
BEL,1117,7497.871787
BEL,1118,7420.908731
BEL,1119,7295.597089
BEL,1120,7330.131793
BEL,1121,7164.365211
BEL,1122,7407.094849
BEL,1123,8032.666356
BEL,1124,7718.893897
BEL,1125,7169.29874
BEL,1126,6566.421468
BEL,1127,6780.536637
BEL,1128,6664.105347
BEL,1129,6118.457013
BEL,1130,5581.689033
BEL,1131,5261.009632
BEL,1132,4997.559171
BEL,1133,5106.096814
BEL,1134,5457.364096
BEL,1135,6322.705124
BEL,1136,6990.704982
BEL,1137,7401.174614
BEL,1138,7727.77425
BEL,1139,8000.105064
BEL,1140,8159.951411
BEL,1141,7995.171534
BEL,1142,7903.407891
BEL,1143,7810.657541
BEL,1144,7645.877664
BEL,1145,7361.706381
BEL,1146,7399.201203
BEL,1147,7936.955889
BEL,1148,7810.657541
BEL,1149,7237.381444
BEL,1150,6706.533698
BEL,1151,6978.864512
BEL,1152,6935.449455
