location,time_step,demand
l1,297,3601.4800005742995
l1,298,3489.6499267808213
l1,299,3632.9381452231746
l1,300,3591.191035714691
l1,301,3636.807825030626
l1,302,4078.2726338071516
l1,303,3964.3752716079257
l1,304,4425.56583543184
l1,305,4830.916477387904
l1,306,4526.707612177201
l1,307,4096.068913052366
l1,308,3696.846914429793
l1,309,3215.0687400813426
l1,310,3000.0
l1,311,3183.0067734163567
l1,312,3000.0
l1,313,3000.0
l1,314,3344.8753109694544
l1,315,3000.0
l1,316,3314.468482588936
l1,317,3096.323257362336
l1,318,3000.0
l1,319,3196.7371653641508
l1,320,3325.6800121440347
l1,321,3703.1520256710874
l1,322,3938.2230694749733
l1,323,4241.703999859822
l1,324,4023.7385724311284
l1,325,3701.1781162108514
l1,326,3951.7928678517096
l1,327,4258.627607118973
l1,328,4749.132749119646
l1,329,4661.7504260310725
l1,330,4533.768511823856
l1,331,4810.181472565853
l1,332,4650.985012818871
l1,333,5081.742338422436
l1,334,5440.155090265447
l1,335,5369.149117640465
l1,336,5620.020185431962
l1,337,5874.563059516644
l1,338,5477.686928352577
l1,339,5880.239835032144
l1,340,5885.492207480001
l1,341,6211.949673587742
l1,342,6031.999274618353
l1,343,6427.522503114554
l1,344,6316.724181848716
l1,345,5827.561833329015
l1,346,6232.943809748279
l1,347,5824.230486534412
l1,348,5643.544124124827
l1,349,6093.606091175632
l1,350,6544.213238113189
l1,351,6617.651126236475
l1,352,6749.488338406274
l1,353,6697.933860384594
l1,354,6491.144632082658
l1,355,6319.809177452574
l1,356,6492.327633529612
l1,357,6744.702162967293
l1,358,7036.281206693141
l1,359,7325.899349487695
l1,360,6917.105452536385
l1,361,6911.525757238966
l1,362,6469.084517255611
l1,363,6518.613399579346
l1,364,6460.143900952723
l1,365,6847.848083711023
l1,366,6698.763096263101
l1,367,6315.830112690707
l1,368,5958.821794743543
l1,369,6220.3324264610155
l1,370,6338.550489777276
l1,371,5939.673165900066
l1,372,5523.779972015063
l1,373,5724.749103474183
l1,374,5297.512109838377
l1,375,5619.372169128733
l1,376,5825.614396285229
l1,377,5406.963176927129
l1,378,4991.800891012321
l1,379,5478.440469513496
l1,380,5352.711265269617
l1,381,5223.353412336508
l1,382,5536.1529795940105
l1,383,5983.401556977869
l1,384,6469.40262080074
l1,385,6722.780806059682
l1,386,6599.040391590597
l1,387,6182.541108289266
l1,388,6459.688024216703
l1,389,6518.092273952508
l1,390,6442.314283199484
l1,391,6848.66866829422
l1,392,6459.866150600371
l1,393,6452.49125489123
l1,394,5963.8448996586485
l1,395,5932.505541652775
l1,396,5488.808817334612
l1,397,5107.626733602684
l1,398,4725.152980379789
l1,399,4874.363282495853
l1,400,5120.4081617612765
l1,401,5203.776926858436
l1,402,5665.949475332978
l1,403,5540.820054856682
l1,404,5326.532141138543
l1,405,5695.131269328003
l1,406,5418.727107847456
l1,407,5881.949647288067
l1,408,5394.104121977884
l1,409,5863.982948685522
l1,410,5407.142860636099
l1,411,5798.28597433417
l1,412,5825.987083420469
l1,413,6318.95187953977
l1,414,5892.748444275168
l1,415,5946.602728676489
l1,416,6415.9052642955885
l1,417,6439.003108465738
l1,418,6568.401746601
l1,419,6764.150435585617
l1,420,6718.69150035339
l1,421,6846.249580437454
l1,422,6930.563892360554
l1,423,7331.721902851543
l1,424,6877.168283193001
l1,425,6658.131472785231
l1,426,7108.54295686179
l1,427,7498.806740752707
l1,428,7454.46349353842
l1,429,7574.596091339957
l1,430,7351.97727432109
l1,431,7040.098434044851
l1,432,7003.796838984834
l1,433,6857.149067010887
l1,434,6940.8051788617595
l1,435,6518.539815826744
l1,436,6992.934623492911
l1,437,7479.145367972514
l1,438,7677.307081992259
l1,439,7713.403448336379
l1,440,7522.931064622707
l1,441,7836.726084329655
l1,442,8000.0
l1,443,7662.616939344891
l1,444,8000.0
l1,445,8000.0
l1,446,8000.0
l1,447,8000.0
l1,448,8000.0
l1,449,7918.243036290619
l1,450,8000.0
l1,451,8000.0
l1,452,7545.218670106189
l1,453,7071.585644603441
l1,454,6948.049011481491
l1,455,7258.602342263324
l1,456,7745.878471578269
l1,457,7396.295362681797
l1,458,7490.426078033932
l1,459,7371.316934664954
l1,460,7841.231332479557
l1,461,8000.0
l1,462,8000.0
l1,463,7968.693159794971
l1,464,7883.512662132636
l1,465,7656.919734063343
l1,466,7213.29523071427
l1,467,7578.0176069693225
l1,468,7890.9186160994
l1,469,8000.0
l1,470,8000.0
l1,471,8000.0
l1,472,8000.0
l1,473,8000.0
l1,474,8000.0
l1,475,7747.348101743198
l1,476,7697.892237053291
l1,477,7327.051652204786
l1,478,7781.102679463508
l1,479,7887.277313914388
l1,480,7615.920119417851
l1,481,7787.620803823708
l1,482,7905.749044281604
l1,483,7763.911762314445
l1,484,7377.4693545140735
l1,485,7549.042550106873
l1,486,7569.350251010666
l1,487,7841.6686427463055
l1,488,7861.832143858299
l1,489,8000.0
l1,490,8000.0
l1,491,8000.0
l1,492,8000.0
l1,493,7903.482866212397
l1,494,7537.4980946630385
l1,495,7066.280770976377
l1,496,7321.418026649996
l1,497,7441.727578003461
l1,498,7645.807346102684
l1,499,7358.771507611595
l1,500,6995.142983198364
l2,1,7753.571532049581
l2,2,7604.159090856178
l2,3,7694.076777710811
l2,4,7586.320822810543
l2,5,7523.795744834272
l2,6,7927.95443932802
l2,7,7776.209906351321
l2,8,7790.199395511131
l2,9,8000.0
l2,10,7896.54278232127
l2,11,8000.0
l2,12,8000.0
l2,13,8000.0
l2,14,7647.073480929038
l2,15,8000.0
l2,16,7992.116293079538
l2,17,7750.360681378496
l2,18,7709.496437616757
l2,19,8000.0
l2,20,7992.61809399287
l2,21,7821.369704280378
l2,22,7954.770558597103
l2,23,7694.916177375297
l2,24,7270.779505483961
l2,25,6899.65922739461
l2,26,6527.705066352382
l2,27,6179.607759864677
l2,28,5818.434932514087
l2,29,5959.309677317302
l2,30,5641.189761716447
l2,31,5486.85704504031
l2,32,5883.645454946322
l2,33,5857.607095209195
l2,34,6025.164833730222
l2,35,5697.484704931852
l2,36,5389.773723740524
l2,37,4930.6423400070025
l2,38,4599.577403079167
l2,39,4378.167742111126
l2,40,4055.178226387873
l2,41,3643.880760144929
l2,42,3264.51663124553
l2,43,3225.295399278256
l2,44,3000.0
l2,45,3000.0
l2,46,3003.4172708548567
l2,47,3193.812099484222
l2,48,3000.0
l2,49,3299.4103989090427
l2,50,3427.3107883999505
l2,51,3009.0698203488223
l2,52,3382.6484444555995
l2,53,3803.5208449874126
l2,54,3364.5988048422764
l2,55,3141.47645298948
l2,56,3447.677732782541
l2,57,3695.9374231661996
l2,58,3380.4584425225767
l2,59,3089.807765859287
l2,60,3000.0
l2,61,3000.0
l2,62,3118.2547715302962
l2,63,3000.0
l2,64,3000.0
l2,65,3247.4709381337566
l2,66,3000.0
l2,67,3000.0
l2,68,3213.3495858845527
l2,69,3608.556423571752
l2,70,3620.233865687418
l2,71,3652.347350952734
l2,72,3259.51936229251
l2,73,3206.9317291159646
l2,74,3239.5489955709877
l2,75,3000.0
l2,76,3000.0
l2,77,3000.0
l2,78,3000.0
l2,79,3000.0
l2,80,3000.0
l2,81,3000.0
l2,82,3000.0
l2,83,3390.527280739895
l2,84,3484.119734293944
l2,85,3663.2220534384337
l2,86,3952.393292045772
l2,87,3950.835490974829
l2,88,3537.7557790622527
l2,89,3574.8623208808003
l2,90,3661.7034389016794
l2,91,3907.1429130860097
l2,92,3838.8024593156892
l2,93,3466.382762111253
l2,94,3250.158667909978
l2,95,3113.240964308613
l2,96,3259.158205640214
l2,97,3329.936510309126
l2,98,3186.033236206972
l2,99,3672.548484999952
l2,100,3778.3233043568393
l2,101,3515.550096092834
l2,102,3117.3325687132374
l2,103,3000.0
l2,104,3000.0
l2,105,3000.0
l2,106,3000.0
l2,107,3000.0
l2,108,3000.0
l2,109,3396.765424626425
l2,110,3000.0
l2,111,3024.511389570255
l2,112,3000.0
l2,113,3482.3786169086065
l2,114,3094.417519076659
l2,115,3000.0
l2,116,3469.470433275369
l2,117,3834.977559169349
l2,118,4152.0496301186295
l2,119,3909.9524571635693
l2,120,3580.8400445536354
l2,121,3749.4832644780663
l2,122,4178.859253605652
l2,123,4235.622146619582
l2,124,4307.234836089482
l2,125,4087.213929749766
l2,126,4356.706862941703
l2,127,4043.750611499226
l2,128,3867.4298479034696
l2,129,3792.866286519886
l2,130,3800.4766652043413
l2,131,3542.8863976194216
l2,132,3157.723222358625
l2,133,3268.3432648002577
l2,134,3056.9738180405134
l2,135,3138.2120394631256
l2,136,3000.0
l2,137,3000.0
l2,138,3032.589432551586
l2,139,3000.0
l2,140,3000.0
l2,141,3000.0
l2,142,3000.0
l2,143,3489.9602323899453
l2,144,3312.3140773646683
l2,145,3622.188523219303
l2,146,3376.829177983067
l2,147,3558.331900206996
l2,148,3818.5597600966826
l2,149,3914.198500704527
l2,150,3885.774689254685
l2,151,3797.6156034019536
l2,152,3646.4838699449488
l2,153,4076.013014192775
l2,154,4406.632421980504
l2,155,4871.6593326470165
l2,156,4495.956556132562
l2,157,4726.824031336206
l2,158,5165.164488157244
l2,159,4846.397554322904
l2,160,4412.893821689682
l2,161,4654.014470979741
l2,162,4728.487584159653
l2,163,5070.3163609179255
l2,164,4710.088737544215
l2,165,5005.356049404106
l2,166,4706.98336945185
l2,167,4370.639312317555
l2,168,4034.9051102485478
l2,169,4349.47983047993
l2,170,4514.67705117613
l2,171,4537.742475945249
l2,172,4396.572960068751
l2,173,4773.773500881859
l2,174,4666.218608304494
l2,175,4982.818047776072
l2,176,4921.95295634629
l2,177,4798.897385771198
l2,178,4761.577171440805
l2,179,4562.9550456049465
l2,180,4810.564425781197
l2,181,4813.284815873676
l2,182,4545.497511020493
l2,183,4945.072084295061
l2,184,4828.963305668272
l2,185,4872.516166782261
l2,186,5278.988277746808
l2,187,5403.226273660801
l2,188,5020.1243143691645
l2,189,5459.95643798264
l2,190,5587.664491054058
l2,191,5422.570105711145
l2,192,5061.842178374532
l2,193,5355.867367644828
l2,194,5475.940123573341
l2,195,5509.401215549663
l2,196,5903.293798600621
l2,197,6191.891009825152
l2,198,5843.565889557903
l2,199,5655.287957353451
l2,200,5403.7770971679165
l2,201,5647.723389740593
l2,202,5181.255824476372
l2,203,5251.145509347689
l2,204,5513.604195088379
l2,205,5890.369831850128
l2,206,5732.451580566036
l2,207,6053.708885238048
l2,208,5664.3406221932555
l2,209,6010.792913927774
l2,210,5638.281576259757
l2,211,5535.568866820124
l2,212,5832.864232599677
l2,213,5482.78165994845
l2,214,5212.033055181092
l2,215,5434.285623574158
l2,216,5654.322160120233
l2,217,5795.46979300553
l2,218,5989.41823747263
l2,219,6032.142680820226
l2,220,5783.941739727179
l2,221,5629.6377332310985
l2,222,5311.235450032525
l2,223,5719.686011366153
l2,224,5803.0778061322735
l2,225,5703.929222895913
l2,226,5665.935026540045
l2,227,6113.218366151861
l2,228,5766.569769267941
l2,229,5852.799601284739
l2,230,5858.6882801692045
l2,231,5970.142515603852
l2,232,5488.252699424693
l2,233,5860.376608368844
l2,234,6292.494890852457
l2,235,6357.628074441665
l2,236,6554.278898318557
l2,237,6976.778279495853
l2,238,7184.0169138092515
l2,239,6836.555956723513
l2,240,6912.844316890327
l2,241,7019.5593632731825
l2,242,6943.6900345755685
l2,243,7180.134270200291
l2,244,7614.501284969306
l2,245,8000.0
l2,246,7950.839371404132
l2,247,7564.077417244887
l2,248,8000.0
l2,249,8000.0
l2,250,7624.662681203266
l2,251,8000.0
l2,252,8000.0
l2,253,8000.0
l2,254,8000.0
l2,255,7899.00270387013
l2,256,7453.764342692161
l2,257,7288.9615843380625
l2,258,7591.815032936074
l2,259,7096.447055940677
l2,260,6929.946227631822
l2,261,6828.114921222765
l2,262,6865.510524160687
l2,263,7285.366140573447
l2,264,7131.712134939408
l2,265,6978.6653368356365
l2,266,7216.166584945385
l2,267,7168.384525835192
l2,268,6892.989348775174
l2,269,6845.428864907868
l2,270,6486.285885287668
l2,271,6162.672871793891
l2,272,6161.040644533371
l2,273,6079.966094037919
l2,274,6494.811995106019
l2,275,6357.205894222652
l2,276,6437.794244500696
l2,277,6570.058532420226
l2,278,6083.152989008559
l2,279,6246.69036102527
l2,280,5924.726327895021
l2,281,6385.796645364477
l2,282,6034.45937311759
l2,283,5949.083496844614
l2,284,5534.433164923258
l2,285,6031.307416769206
l2,286,6033.502427100449
l2,287,6128.887444420492
l2,288,5695.96392180892
l2,289,5945.924392208098
l2,290,5655.829985303683
l2,291,6053.884274744397
l2,292,5759.023915226404
l2,293,5449.71163589007
l2,294,4986.261303738165
l2,295,4958.328248848165
l2,296,5023.169382110781
l2,297,4588.878021539133
l2,298,4864.405638234144
l2,299,4817.694472982172
l2,300,4842.084742309752
l2,301,4782.84748924798
l2,302,4683.610550123306
l2,303,4743.250881431524
l2,304,4398.4911273622365
l2,305,4080.4192578575075
l2,306,4442.204878871025
l2,307,4888.320341004658
l2,308,4761.629657284411
l2,309,4532.374330427965
l2,310,4676.373873666981
l2,311,4585.1080447650775
l2,312,4110.494400425422
l2,313,3766.646997791612
l2,314,3982.61922663901
l2,315,4141.543168549161
l2,316,3668.639161052645
l2,317,3390.611322985594
l2,318,3121.6861195736656
l2,319,3293.578863172394
l2,320,3000.0
l2,321,3000.0
l2,322,3299.916085373189
l2,323,3000.0
l2,324,3152.7461078518745
l2,325,3000.0
l2,326,3000.0
l2,327,3000.0
l2,328,3222.266931855659
l2,329,3577.9633999619446
l2,330,3908.183264528936
l2,331,3805.366794147391
l2,332,3973.451930718037
l2,333,3678.4362261338583
l2,334,3471.5839563948716
l2,335,3867.919774915991
l2,336,3380.9216984267273
l2,337,3000.0
l2,338,3000.0
l2,339,3000.0
l2,340,3000.0
l2,341,3083.041560969692
l2,342,3004.46611156219
l2,343,3397.1378226391644
l2,344,3714.581384377605
l2,345,3556.398736075481
l2,346,3315.822169506773
l2,347,3195.51457767404
l2,348,3285.8095201888477
l2,349,3053.873161011724
l2,350,3178.022068860858
l2,351,3087.4337210520985
l2,352,3139.4809019040786
l2,353,3075.607431039395
l2,354,3000.0
l2,355,3448.4533069621566
l2,356,3712.0591011219176
l2,357,3352.17227688837
l2,358,3720.640252786283
l2,359,3708.0714510357966
l2,360,4102.623677929888
l2,361,4402.478933877203
l2,362,4327.692438346437
l2,363,3850.161746666554
l2,364,3618.8391060515
l2,365,3660.4733207123672
l2,366,3793.9515405385146
l2,367,3551.839225971717
l2,368,3191.195300044541
l2,369,3526.12553684384
l2,370,4010.527717547392
l2,371,4036.2178998500776
l2,372,3707.8971856983812
l2,373,3480.20451221775
l2,374,3000.0
l2,375,3414.298806560499
l2,376,3032.04988945064
l2,377,3108.5663649648936
l2,378,3000.0
l2,379,3054.178002515793
l2,380,3205.598390867657
l2,381,3535.3401945748587
l2,382,3241.761466335462
l2,383,3000.0
l2,384,3000.0
l2,385,3400.0186418481053
l2,386,3773.9087194106205
l2,387,3871.321821580929
l2,388,3971.8386820145824
l2,389,4136.875356560838
l2,390,3812.2466351842872
l2,391,4226.658581109247
l2,392,4145.42910600132
l2,393,4028.5676342508177
l2,394,4047.4853395336554
l2,395,3594.4513063087106
l2,396,3260.7346750647903
l2,397,3498.7682914911607
l2,398,3081.5669594162873
l2,399,3184.7190688826754
l2,400,3000.0
l2,401,3000.0
l2,402,3000.0
l2,403,3000.0
l2,404,3219.0459051842454
l2,405,3016.1676208074205
l2,406,3082.5722611043175
l2,407,3058.622663303417
l2,408,3222.293828666065
l2,409,3659.123567990823
l2,410,3891.6956652010736
l2,411,3606.63604379183
l2,412,3137.819178853115
l2,413,3000.0
l2,414,3095.077930700255
l2,415,3000.0
l2,416,3000.0
l2,417,3096.842848916889
l2,418,3000.0
l2,419,3270.912203745822
l2,420,3000.0
l2,421,3000.0
l2,422,3228.1887562036036
l2,423,3223.680072409802
l2,424,3412.082468837538
l2,425,3346.909807441284
l2,426,3093.311840680391
l2,427,3412.4141583545907
l2,428,3711.8300373235697
l2,429,3906.526508177996
l2,430,3678.6716454079587
l2,431,3768.902312277046
l2,432,3629.8762092170728
l2,433,3221.458282543707
l2,434,3638.7718580059495
l2,435,3275.590488924911
l2,436,3725.8278427457135
l2,437,3671.8336157036692
l2,438,3356.966544542289
l2,439,3398.867491920647
l2,440,3771.813327797055
l2,441,4004.0382142066164
l2,442,4310.5993620680665
l2,443,4469.3827287787835
l2,444,4661.659293296636
l2,445,5010.854944861955
l2,446,4760.522953721141
l2,447,4749.947917364281
l2,448,4471.157359183883
l2,449,4958.8253671805305
l2,450,5402.884706867144
l2,451,4942.31151823565
l2,452,5147.886690751338
l2,453,5573.135008167004
l2,454,5253.710353294338
l2,455,5321.655583846968
l2,456,5737.1438814350095
l2,457,5271.089860020808
l2,458,5468.510127267648
l2,459,5265.859134640199
l2,460,5690.255330016729
l2,461,6161.313575182097
l2,462,6605.580064295531
l2,463,6579.794280952995
l2,464,6941.836931942308
l2,465,7286.386330477379
l2,466,7105.486803720634
l2,467,7434.4022778713115
l2,468,6971.409912586804
l2,469,7067.679791068857
l2,470,6797.68862835656
l2,471,6418.255514133839
l2,472,5995.2087157630485
l2,473,6191.497491641188
l2,474,6031.372455409254
l2,475,6256.139226938016
l2,476,5821.495567736958
l2,477,5636.785905567568
l2,478,5676.277197942905
l2,479,5967.000362781869
l2,480,5785.752865713938
l2,481,5911.644242150947
l2,482,6297.621990387134
l2,483,6413.485178569439
l2,484,6146.444653323073
l2,485,5670.845434879611
l2,486,6040.944308780541
l2,487,5562.213719630929
l2,488,5936.915392315128
l2,489,5965.85252634234
l2,490,6404.920224855236
l2,491,6703.703460628901
l2,492,7201.637571162239
l2,493,7052.349386613949
l2,494,7319.537675545076
l2,495,7221.468589154319
l2,496,7201.344209458228
l2,497,7328.849672676598
l2,498,7702.526786862936
l2,499,8000.0
l2,500,8000.0
l3,1,6659.969709057025
l3,2,6581.326711334095
l3,3,6818.909012922987
l3,4,6557.686158691289
l3,5,6168.160271822684
l3,6,6022.782429463461
l3,7,5810.021421117543
l3,8,5606.329541573533
l3,9,5339.937292623443
l3,10,4882.030482259805
l3,11,4399.904416993219
l3,12,4887.62680672925
l3,13,4815.399940465113
l3,14,4699.726587624795
l3,15,4879.373870317864
l3,16,4597.627758182928
l3,17,5047.588942133153
l3,18,5333.933956548705
l3,19,4923.344958860965
l3,20,4840.925734645893
l3,21,5220.044042208057
l3,22,5664.776064499468
l3,23,5632.177575749338
l3,24,5745.588964960046
l3,25,5412.622911052121
l3,26,5903.791537189098
l3,27,5635.463238572541
l3,28,6078.195012707666
l3,29,6227.841661700035
l3,30,6335.578456578894
l3,31,6348.266967595402
l3,32,6078.9367793131605
l3,33,5755.464811318669
l3,34,5475.951020388844
l3,35,5162.389282533099
l3,36,5441.973756099852
l3,37,5292.099015266582
l3,38,4849.9416918299785
l3,39,5319.0443219707895
l3,40,5702.830206934215
l3,41,6130.582490129428
l3,42,6625.4903127758635
l3,43,6299.385561995351
l3,44,6195.62758089801
l3,45,6453.866056602101
l3,46,6649.886674655893
l3,47,6303.7825809957485
l3,48,6619.615705986366
l3,49,6344.056277823027
l3,50,6067.87389264565
l3,51,6104.848315539063
l3,52,6197.788250380766
l3,53,6277.874458218577
l3,54,5869.361295616332
l3,55,6246.822158246713
l3,56,6012.422200835419
l3,57,5641.937122118223
l3,58,6030.6852019872
l3,59,6486.336700216953
l3,60,6848.464317482404
l3,61,7157.980392207282
l3,62,7313.222372846304
l3,63,7364.079743455443
l3,64,6951.066503366854
l3,65,6859.519716437552
l3,66,6732.208233449866
l3,67,6491.962017210192
l3,68,6715.382130898777
l3,69,6711.257865977548
l3,70,6292.304081885196
l3,71,6012.4872838350075
l3,72,6195.746047494604
l3,73,5771.876906984904
l3,74,6123.083821033672
l3,75,6118.230348047647
l3,76,6098.816925374294
l3,77,6191.224710033812
l3,78,6515.905675958961
l3,79,6363.714883861154
l3,80,6541.731036420218
l3,81,6607.463000416009
l3,82,6374.49127058543
l3,83,6753.121256940588
l3,84,7050.547278547516
l3,85,7208.999113205941
l3,86,7559.580842300184
