location,time_step,demand
l1,297,3601.4800005742995
l1,298,3489.6499267808213
l1,299,3632.9381452231746
l1,300,3591.191035714691
l1,301,3636.807825030626
l1,302,4078.2726338071516
l1,303,3964.3752716079257
l1,304,4425.56583543184
l1,305,4830.916477387904
l1,306,4526.707612177201
l1,307,4096.068913052366
l1,308,3696.846914429793
l1,309,3215.0687400813426
l1,310,3000.0
l1,311,3183.0067734163567
l1,312,3000.0
l1,313,3000.0
l1,314,3344.8753109694544
l1,315,3000.0
l1,316,3314.468482588936
l1,317,3096.323257362336
l1,318,3000.0
l1,319,3196.7371653641508
l1,320,3325.6800121440347
l1,321,3703.1520256710874
l1,322,3938.2230694749733
l1,323,4241.703999859822
l1,324,4023.7385724311284
l1,325,3701.1781162108514
l1,326,3951.7928678517096
l1,327,4258.627607118973
l1,328,4749.132749119646
l1,329,4661.7504260310725
l1,330,4533.768511823856
l1,331,4810.181472565853
l1,332,4650.985012818871
l1,333,5081.742338422436
l1,334,5440.155090265447
l1,335,5369.149117640465
l1,336,5620.020185431962
l1,337,5874.563059516644
l1,338,5477.686928352577
l1,339,5880.239835032144
l1,340,5885.492207480001
l1,341,6211.949673587742
l1,342,6031.999274618353
l1,343,6427.522503114554
l1,344,6316.724181848716
l1,345,5827.561833329015
l1,346,6232.943809748279
l1,347,5824.230486534412
l1,348,5643.544124124827
l1,349,6093.606091175632
l1,350,6544.213238113189
l1,351,6617.651126236475
l1,352,6749.488338406274
l1,353,6697.933860384594
l1,354,6491.144632082658
l1,355,6319.809177452574
l1,356,6492.327633529612
l1,357,6744.702162967293
l1,358,7036.281206693141
l1,359,7325.899349487695
l1,360,6917.105452536385
l1,361,6911.525757238966
l1,362,6469.084517255611
l1,363,6518.613399579346
l1,364,6460.143900952723
l1,365,6847.848083711023
l1,366,6698.763096263101
l1,367,6315.830112690707
l1,368,5958.821794743543
l1,369,6220.3324264610155
l1,370,6338.550489777276
l1,371,5939.673165900066
l1,372,5523.779972015063
l1,373,5724.749103474183
l1,374,5297.512109838377
l1,375,5619.372169128733
l1,376,5825.614396285229
l1,377,5406.963176927129
l1,378,4991.800891012321
l1,379,5478.440469513496
l1,380,5352.711265269617
l1,381,5223.353412336508
l1,382,5536.1529795940105
l1,383,5983.401556977869
l1,384,6469.40262080074
l1,385,6722.780806059682
l1,386,6599.040391590597
l1,387,6182.541108289266
l1,388,6459.688024216703
l1,389,6518.092273952508
l1,390,6442.314283199484
l1,391,6848.66866829422
l1,392,6459.866150600371
l1,393,6452.49125489123
l1,394,5963.8448996586485
l1,395,5932.505541652775
l1,396,5488.808817334612
l1,397,5107.626733602684
l1,398,4725.152980379789
l1,399,4874.363282495853
l1,400,5120.4081617612765
l1,401,5203.776926858436
l1,402,5665.949475332978
l1,403,5540.820054856682
l1,404,5326.532141138543
l1,405,5695.131269328003
l1,406,5418.727107847456
l1,407,5881.949647288067
l1,408,5394.104121977884
l1,409,5863.982948685522
l1,410,5407.142860636099
l1,411,5798.28597433417
l1,412,5825.987083420469
l1,413,6318.95187953977
l1,414,5892.748444275168
l1,415,5946.602728676489
l1,416,6415.9052642955885
l1,417,6439.003108465738
l1,418,6568.401746601
l1,419,6764.150435585617
l1,420,6718.69150035339
l1,421,6846.249580437454
l1,422,6930.563892360554
l1,423,7331.721902851543
l1,424,6877.168283193001
l1,425,6658.131472785231
l1,426,7108.54295686179
l1,427,7498.806740752707
l1,428,7454.46349353842
l1,429,7574.596091339957
l1,430,7351.97727432109
l1,431,7040.098434044851
l1,432,7003.796838984834
l1,433,6857.149067010887
l1,434,6940.8051788617595
l1,435,6518.539815826744
l1,436,6992.934623492911
l1,437,7479.145367972514
l1,438,7677.307081992259
l1,439,7713.403448336379
l1,440,7522.931064622707
l1,441,7836.726084329655
l1,442,8000.0
l1,443,7662.616939344891
l1,444,8000.0
l1,445,8000.0
l1,446,8000.0
l1,447,8000.0
l1,448,8000.0
l1,449,7918.243036290619
l1,450,8000.0
l1,451,8000.0
l1,452,7545.218670106189
l1,453,7071.585644603441
l1,454,6948.049011481491
l1,455,7258.602342263324
l1,456,7745.878471578269
l1,457,7396.295362681797
l1,458,7490.426078033932
l1,459,7371.316934664954
l1,460,7841.231332479557
l1,461,8000.0
l1,462,8000.0
l1,463,7968.693159794971
l1,464,7883.512662132636
l1,465,7656.919734063343
l1,466,7213.29523071427
l1,467,7578.0176069693225
l1,468,7890.9186160994
l1,469,8000.0
l1,470,8000.0
l1,471,8000.0
l1,472,8000.0
l1,473,8000.0
l1,474,8000.0
l1,475,7747.348101743198
l1,476,7697.892237053291
l1,477,7327.051652204786
l1,478,7781.102679463508
l1,479,7887.277313914388
l1,480,7615.920119417851
l1,481,7787.620803823708
l1,482,7905.749044281604
l1,483,7763.911762314445
l1,484,7377.4693545140735
l1,485,7549.042550106873
l1,486,7569.350251010666
l1,487,7841.6686427463055
l1,488,7861.832143858299
l1,489,8000.0
l1,490,8000.0
l1,491,8000.0
l1,492,8000.0
l1,493,7903.482866212397
l1,494,7537.4980946630385
l1,495,7066.280770976377
l1,496,7321.418026649996
l1,497,7441.727578003461
l1,498,7645.807346102684
l1,499,7358.771507611595
l1,500,6995.142983198364
l1,501,6509.6876488662465
l1,502,6360.275207672844
l1,503,6450.192894527477
l1,504,6342.436939627209
l1,505,6279.911861650938
l1,506,6684.070556144686
l1,507,6532.326023167986
l1,508,6546.315512327797
l1,509,6829.96852506894
l1,510,6726.51130739021
l1,511,6848.598007618084
l1,512,7210.961716364829
l1,513,7660.482340022471
l1,514,7307.555820951509
l1,515,7734.143446113004
l1,516,7726.259739192542
l1,517,7484.5041274915
l1,518,7443.639883729761
l1,519,7923.672459015238
l1,520,7916.290553008108
l1,521,7745.042163295616
l1,522,7878.4430176123415
l1,523,7618.588636390535
l1,524,7194.451964499199
l1,525,6823.331686409848
l1,526,6451.37752536762
l1,527,6103.280218879915
l1,528,5742.1073915293255
l1,529,5882.98213633254
l1,530,5564.862220731685
l1,531,5410.529504055548
l1,532,5807.31791396156
l1,533,5781.279554224433
l1,534,5948.83729274546
l1,535,5621.15716394709
l1,536,5313.446182755761
l1,537,4854.31479902224
l1,538,4523.249862094404
l1,539,4301.840201126363
l1,540,3978.85068540311
l1,541,3567.553219160166
l1,542,3188.189090260767
l1,543,3148.967858293493
l1,544,3000.0
l1,545,3000.0
l1,546,3003.4172708548567
l1,547,3193.812099484222
l1,548,3000.0
l1,549,3299.4103989090427
l1,550,3427.3107883999505
l1,551,3009.0698203488223
l1,552,3382.6484444555995
l1,553,3803.5208449874126
l1,554,3364.5988048422764
l1,555,3141.47645298948
l1,556,3447.677732782541
l1,557,3695.9374231661996
l1,558,3380.4584425225767
l1,559,3089.807765859287
l1,560,3000.0
l1,561,3000.0
l1,562,3118.2547715302962
l1,563,3000.0
l1,564,3000.0
l1,565,3247.4709381337566
l1,566,3000.0
l1,567,3000.0
l1,568,3213.3495858845527
l1,569,3608.556423571752
l1,570,3620.233865687418
l1,571,3652.347350952734
l1,572,3259.51936229251
l1,573,3206.9317291159646
l1,574,3239.5489955709877
l1,575,3000.0
l1,576,3000.0
l1,577,3000.0
l1,578,3000.0
l1,579,3000.0
l1,580,3000.0
l1,581,3000.0
l1,582,3000.0
l1,583,3390.527280739895
l1,584,3484.119734293944
l1,585,3663.2220534384337
l1,586,3952.393292045772
l1,587,3950.835490974829
l1,588,3537.7557790622527
l1,589,3574.8623208808003
l1,590,3661.7034389016794
l1,591,3907.1429130860097
l1,592,3838.8024593156892
l1,593,3466.382762111253
l1,594,3250.158667909978
l1,595,3113.240964308613
l1,596,3259.158205640214
l1,597,3329.936510309126
l1,598,3186.033236206972
l1,599,3672.548484999952
l1,600,3778.3233043568393
l1,601,3515.550096092834
l1,602,3117.3325687132374
l1,603,3000.0
l1,604,3000.0
l1,605,3000.0
l1,606,3000.0
l1,607,3000.0
l1,608,3000.0
l1,609,3396.765424626425
l1,610,3000.0
l1,611,3024.511389570255
l1,612,3000.0
l1,613,3482.3786169086065
l1,614,3094.417519076659
l1,615,3000.0
l1,616,3469.470433275369
l1,617,3834.977559169349
l1,618,4152.0496301186295
l1,619,3909.9524571635693
l1,620,3580.8400445536354
l1,621,3749.4832644780663
l1,622,4178.859253605652
l1,623,4235.622146619582
l1,624,4307.234836089482
l1,625,4087.213929749766
l1,626,4356.706862941703
l1,627,4043.750611499226
l1,628,3867.4298479034696
l1,629,3792.866286519886
l1,630,3800.4766652043413
l1,631,3542.8863976194216
l1,632,3157.723222358625
l1,633,3268.3432648002577
l1,634,3056.9738180405134
l1,635,3138.2120394631256
l1,636,3000.0
l1,637,3000.0
l1,638,3032.589432551586
l1,639,3000.0
l1,640,3000.0
l1,641,3000.0
l1,642,3000.0
l1,643,3489.9602323899453
l1,644,3312.3140773646683
l1,645,3622.188523219303
l1,646,3376.829177983067
l1,647,3558.331900206996
l1,648,3818.5597600966826
l1,649,3914.198500704527
l1,650,3885.774689254685
l1,651,3797.6156034019536
l1,652,3646.4838699449488
l1,653,4076.013014192775
l1,654,4406.632421980504
l1,655,4871.6593326470165
l1,656,4495.956556132562
l1,657,4726.824031336206
l1,658,5165.164488157244
l1,659,4846.397554322904
l1,660,4412.893821689682
l1,661,4654.014470979741
l1,662,4728.487584159653
l1,663,5070.3163609179255
l1,664,4710.088737544215
l1,665,5005.356049404106
l1,666,4706.98336945185
l1,667,4370.639312317555
l1,668,4034.9051102485478
l1,669,4349.47983047993
l1,670,4514.67705117613
l1,671,4537.742475945249
l1,672,4396.572960068751
l1,673,4773.773500881859
l1,674,4666.218608304494
l1,675,4982.818047776072
l1,676,4921.95295634629
l1,677,4798.897385771198
l1,678,4761.577171440805
l1,679,4562.9550456049465
l1,680,4810.564425781197
l1,681,4813.284815873676
l1,682,4545.497511020493
l1,683,4945.072084295061
l1,684,4828.963305668272
l1,685,4872.516166782261
l1,686,5278.988277746808
l1,687,5403.226273660801
l1,688,5020.1243143691645
l1,689,5459.95643798264
l1,690,5587.664491054058
l1,691,5422.570105711145
l1,692,5061.842178374532
l1,693,5355.867367644828
l1,694,5475.940123573341
l1,695,5509.401215549663
l1,696,5903.293798600621
l1,697,6191.891009825152
l1,698,5843.565889557903
l1,699,5655.287957353451
l1,700,5403.7770971679165
l1,701,5647.723389740593
l1,702,5181.255824476372
l1,703,5251.145509347689
l1,704,5513.604195088379
l1,705,5890.369831850128
l1,706,5732.451580566036
l1,707,6053.708885238048
l1,708,5664.3406221932555
l1,709,6010.792913927774
l1,710,5638.281576259757
l1,711,5535.568866820124
l1,712,5832.864232599677
l1,713,5482.78165994845
l1,714,5212.033055181092
l1,715,5434.285623574158
l1,716,5654.322160120233
l1,717,5795.46979300553
l1,718,5989.41823747263
l1,719,6032.142680820226
l1,720,5783.941739727179
l1,721,5629.6377332310985
l1,722,5311.235450032525
l1,723,5719.686011366153
l1,724,5803.0778061322735
l1,725,5703.929222895913
l1,726,5665.935026540045
l1,727,6113.218366151861
l1,728,5766.569769267941
l1,729,5852.799601284739
l1,730,5858.6882801692045
l1,731,5970.142515603852
l1,732,5488.252699424693
l1,733,5860.376608368844
l1,734,6292.494890852457
l1,735,6357.628074441665
l1,736,6554.278898318557
l1,737,6976.778279495853
l1,738,7184.0169138092515
l1,739,6836.555956723513
l1,740,6912.844316890327
l1,741,7019.5593632731825
l1,742,6943.6900345755685
l1,743,7180.134270200291
l1,744,7614.501284969306
l1,745,8000.0
l1,746,7950.839371404132
l1,747,7564.077417244887
l1,748,8000.0
l1,749,8000.0
l1,750,7624.662681203266
l1,751,8000.0
l1,752,8000.0
l1,753,8000.0
l1,754,8000.0
l1,755,7899.00270387013
l1,756,7453.764342692161
l1,757,7288.9615843380625
l1,758,7591.815032936074
l1,759,7096.447055940677
l1,760,6929.946227631822
l1,761,6828.114921222765
l1,762,6865.510524160687
l1,763,7285.366140573447
l1,764,7131.712134939408
l1,765,6978.6653368356365
l1,766,7216.166584945385
l1,767,7168.384525835192
l1,768,6892.989348775174
l1,769,6845.428864907868
l1,770,6486.285885287668
l1,771,6162.672871793891
l1,772,6161.040644533371
l1,773,6079.966094037919
l1,774,6494.811995106019
l1,775,6357.205894222652
l1,776,6437.794244500696
l1,777,6570.058532420226
l1,778,6083.152989008559
l1,779,6246.69036102527
l1,780,5924.726327895021
l1,781,6385.796645364477
l1,782,6034.45937311759
l1,783,5949.083496844614
l1,784,5534.433164923258
l1,785,6031.307416769206
l1,786,6033.502427100449
l1,787,6128.887444420492
l1,788,5695.96392180892
l1,789,5945.924392208098
l1,790,5655.829985303683
l1,791,6053.884274744397
l1,792,5759.023915226404
l1,793,5449.71163589007
l1,794,4986.261303738165
l1,795,4958.328248848165
l1,796,5023.169382110781
l1,797,4588.878021539133
l1,798,4864.405638234144
l1,799,4817.694472982172
l1,800,4842.084742309752
l1,801,4782.84748924798
l1,802,4683.610550123306
l1,803,4743.250881431524
l1,804,4398.4911273622365
l1,805,4080.4192578575075
l1,806,4442.204878871025
l1,807,4888.320341004658
l1,808,4761.629657284411
l1,809,4532.374330427965
l1,810,4676.373873666981
l1,811,4585.1080447650775
l1,812,4110.494400425422
l1,813,3766.646997791612
l1,814,3982.61922663901
l1,815,4141.543168549161
l1,816,3668.639161052645
l1,817,3390.611322985594
l1,818,3121.6861195736656
l1,819,3293.578863172394
l1,820,3000.0
l1,821,3000.0
l1,822,3299.916085373189
l1,823,3000.0
l1,824,3152.7461078518745
l1,825,3000.0
l1,826,3000.0
l1,827,3000.0
l1,828,3222.266931855659
l1,829,3577.9633999619446
l1,830,3908.183264528936
l1,831,3805.366794147391
l1,832,3973.451930718037
l1,833,3678.4362261338583
l1,834,3471.5839563948716
l1,835,3867.919774915991
l1,836,3380.9216984267273
l1,837,3000.0
l1,838,3000.0
l1,839,3000.0
l1,840,3000.0
l1,841,3083.041560969692
l1,842,3004.46611156219
l1,843,3397.1378226391644
l1,844,3714.581384377605
l1,845,3556.398736075481
l1,846,3315.822169506773
l1,847,3195.51457767404
l1,848,3285.8095201888477
l1,849,3053.873161011724
l1,850,3178.022068860858
l1,851,3087.4337210520985
l1,852,3139.4809019040786
l1,853,3075.607431039395
l1,854,3000.0
l1,855,3448.4533069621566
l1,856,3712.0591011219176
l1,857,3352.17227688837
l1,858,3720.640252786283
l1,859,3708.0714510357966
l1,860,4102.623677929888
l1,861,4402.478933877203
l1,862,4327.692438346437
l1,863,3850.161746666554
l1,864,3618.8391060515
l1,865,3660.4733207123672
l1,866,3793.9515405385146
l1,867,3551.839225971717
l1,868,3191.195300044541
l1,869,3526.12553684384
l1,870,4010.527717547392
l1,871,4036.2178998500776
l1,872,3707.8971856983812
l1,873,3480.20451221775
l1,874,3000.0
l1,875,3414.298806560499
l1,876,3032.04988945064
l1,877,3108.5663649648936
l1,878,3000.0
l1,879,3054.178002515793
l1,880,3205.598390867657
l1,881,3535.3401945748587
l1,882,3241.761466335462
l1,883,3000.0
l1,884,3000.0
l1,885,3400.0186418481053
l1,886,3773.9087194106205
l1,887,3871.321821580929
l1,888,3971.8386820145824
l1,889,4136.875356560838
l1,890,3812.2466351842872
l1,891,4226.658581109247
l1,892,4145.42910600132
l1,893,4028.5676342508177
l1,894,4047.4853395336554
l1,895,3594.4513063087106
l1,896,3260.7346750647903
l1,897,3498.7682914911607
l1,898,3081.5669594162873
l1,899,3184.7190688826754
l1,900,3000.0
l1,901,3000.0
l1,902,3000.0
l1,903,3000.0
l1,904,3219.0459051842454
l1,905,3016.1676208074205
l1,906,3082.5722611043175
l1,907,3058.622663303417
l1,908,3222.293828666065
l1,909,3659.123567990823
l1,910,3891.6956652010736
l1,911,3606.63604379183
l1,912,3137.819178853115
l1,913,3000.0
l1,914,3095.077930700255
l1,915,3000.0
l1,916,3000.0
l1,917,3096.842848916889
l1,918,3000.0
l1,919,3270.912203745822
l1,920,3000.0
l1,921,3000.0
l1,922,3228.1887562036036
l1,923,3223.680072409802
l1,924,3412.082468837538
l1,925,3346.909807441284
l1,926,3093.311840680391
l1,927,3412.4141583545907
l1,928,3711.8300373235697
l1,929,3906.526508177996
l1,930,3678.6716454079587
l1,931,3768.902312277046
l1,932,3629.8762092170728
l1,933,3221.458282543707
l1,934,3638.7718580059495
l1,935,3275.590488924911
l1,936,3725.8278427457135
l1,937,3671.8336157036692
l1,938,3356.966544542289
l1,939,3398.867491920647
l1,940,3771.813327797055
l1,941,4004.0382142066164
l1,942,4310.5993620680665
l1,943,4469.3827287787835
l1,944,4661.659293296636
l1,945,5010.854944861955
l1,946,4760.522953721141
l1,947,4749.947917364281
l1,948,4471.157359183883
l1,949,4958.8253671805305
l1,950,5402.884706867144
l1,951,4942.31151823565
l1,952,5147.886690751338
l1,953,5573.135008167004
l1,954,5253.710353294338
l1,955,5321.655583846968
l1,956,5737.1438814350095
l1,957,5271.089860020808
l1,958,5468.510127267648
l1,959,5265.859134640199
l1,960,5690.255330016729
l1,961,6161.313575182097
l1,962,6605.580064295531
l1,963,6579.794280952995
l1,964,6941.836931942308
l1,965,7286.386330477379
l1,966,7105.486803720634
l1,967,7434.4022778713115
l1,968,6971.409912586804
l1,969,7067.679791068857
l1,970,6797.68862835656
l1,971,6418.255514133839
l1,972,5995.2087157630485
l1,973,6191.497491641188
l1,974,6031.372455409254
l1,975,6256.139226938016
l1,976,5821.495567736958
l1,977,5636.785905567568
l1,978,5676.277197942905
l1,979,5967.000362781869
l1,980,5785.752865713938
l1,981,5911.644242150947
l1,982,6297.621990387134
l1,983,6413.485178569439
l1,984,6146.444653323073
l1,985,5670.845434879611
l1,986,6040.944308780541
l1,987,5562.213719630929
l1,988,5936.915392315128
l1,989,5965.85252634234
l1,990,6404.920224855236
l1,991,6703.703460628901
l1,992,7201.637571162239
l1,993,7052.349386613949
l1,994,7319.537675545076
l1,995,7221.468589154319
l1,996,7201.344209458228
l1,997,7328.849672676598
l1,998,7702.526786862936
l1,999,8000.0
l1,1000,8000.0
l2,1,7753.571532049581
l2,2,7674.928534326651
l2,3,7912.510835915543
l2,4,7651.287981683845
l2,5,7261.76209481524
l2,6,7116.384252456017
l2,7,6903.623244110098
l2,8,6699.931364566089
l2,9,6433.5391156159985
l2,10,5975.63230525236
l2,11,5493.506239985774
l2,12,5981.228629721806
l2,13,5909.001763457669
l2,14,5793.3284106173505
l2,15,5972.97569331042
l2,16,5691.229581175484
l2,17,6141.190765125709
l2,18,6427.535779541261
l2,19,6016.94678185352
l2,20,5934.527557638448
l2,21,6313.645865200613
l2,22,6758.377887492024
l2,23,6725.779398741894
l2,24,6839.190787952602
l2,25,6506.224734044677
l2,26,6997.393360181653
l2,27,6729.065061565097
l2,28,7171.796835700222
l2,29,7321.443484692591
l2,30,7429.180279571449
l2,31,7441.868790587958
l2,32,7172.538602305716
l2,33,6849.066634311224
l2,34,6569.5528433814
l2,35,6255.991105525654
l2,36,6535.575579092408
l2,37,6385.7008382591375
l2,38,5943.543514822534
l2,39,6412.646144963345
l2,40,6796.432029926771
l2,41,7224.184313121984
l2,42,7719.092135768419
l2,43,7392.987384987907
l2,44,7289.229403890566
l2,45,7547.467879594657
l2,46,7743.488497648449
l2,47,7397.384403988304
l2,48,7713.217528978922
l2,49,7437.658100815583
l2,50,7161.475715638206
l2,51,7198.450138531619
l2,52,7291.390073373322
l2,53,7371.476281211133
l2,54,6962.963118608888
l2,55,7340.423981239269
l2,56,7106.024023827975
l2,57,6735.5389451107785
l2,58,7124.287024979756
l2,59,7579.938523209509
l2,60,7942.06614047496
l2,61,8000.0
l2,62,8000.0
l2,63,8000.0
l2,64,7586.98675991141
l2,65,7495.439972982109
l2,66,7368.128489994423
l2,67,7127.882273754749
l2,68,7351.302387443334
l2,69,7347.178122522105
l2,70,6928.224338429753
l2,71,6648.407540379564
l2,72,6831.66630403916
l2,73,6407.797163529461
l2,74,6759.004077578229
l2,75,6754.150604592203
l2,76,6734.737181918851
l2,77,6827.144966578368
l2,78,7151.825932503518
l2,79,6999.635140405711
l2,80,7177.651292964775
l2,81,7243.3832569605665
l2,82,7010.411527129988
l2,83,7389.0415134851455
l2,84,7686.467535092073
l2,85,7844.919369750499
